Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
274, ,P 7 INT C INT TUT SY,2,0,0,0,2,0,0,0,0,0,0,0
275, ,P 7 WWW C BRISB AUST,2,0,0,0,0,0,0,0,0,0,2,0
276, ,P AAAI FALL S BUILD,2,0,0,0,0,0,0,0,2,0,0,0
277, ,P ACM C HUM FACT COM,2,0,0,0,0,0,0,1,0,0,0,1
278, ,P ART INT ED,2,0,0,0,0,1,0,1,0,0,0,0
279, ,P CHI 00 C HUM FACT,2,0,0,0,0,0,0,0,2,0,0,0
280, ,P CHI 2005,2,0,0,2,0,0,0,0,0,0,0,0
281, ,P CHI 2006,2,0,2,0,0,0,0,0,0,0,0,0
282, ,P CHI 98 C HUM FACT,2,0,0,0,0,0,0,0,0,0,2,0
283, ,P CHI 99 C HUM FACT,2,0,0,0,0,0,0,0,0,2,0,0
284, ,P COMP SUPP COOP WOR,2,0,0,0,2,0,0,0,0,0,0,0
285, ,P HUM LANG TECHN C S,2,0,0,0,0,0,1,1,0,0,0,0
286, ,P IEEE,2,0,0,0,0,0,1,0,0,0,0,1
287, ,P IEEE VIRT REAL,2,0,1,0,0,0,0,0,0,1,0,0
288, ,P IJCAI 97 WORKSH AN,2,0,0,0,0,0,0,0,0,0,0,2
289, ,P INT C FORM ONT INF,2,0,0,0,1,0,0,1,0,0,0,0
290, ,P INT C KNOWL CAPT,2,0,0,0,0,1,0,1,0,0,0,0
291, ,P INT JOINT C ART IN,2,0,0,0,0,0,0,1,0,0,0,1
292, ,P KNOWL MARK SEM ANN,2,0,0,0,1,0,0,1,0,0,0,0
293, ,P SEM DESKT WORKSH 4,2,0,0,2,0,0,0,0,0,0,0,0
294, ,P WORKSH KNOWL MARK,2,0,0,0,0,1,0,1,0,0,0,0
295,1.371,PERCEPT PSYCHOPHYS,2,0,0,0,0,0,0,0,0,0,0,2
296, ,PHILOS INVEST,2,0,0,0,0,0,0,0,0,0,0,2
297, ,PHYS REV LETT,2,0,0,0,0,0,0,1,1,0,0,0
298, ,PHYSICA A,2,0,0,0,0,1,0,0,0,1,0,0
299,1.405,POLIT PSYCHOL,2,0,0,0,0,0,0,0,1,0,1,0
300, ,POLIT TERRORISM,2,0,0,1,0,0,0,0,0,0,0,1
301,1.935,PSYCHON B REV,2,0,0,0,0,0,0,1,0,0,0,1
302, ,RDF VOCABULARY DESCR,2,0,0,0,2,0,0,0,0,0,0,0
303, ,READINGS INFORM VISU,2,0,0,0,0,0,0,0,0,2,0,0
304, ,RES ORGAN BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
305,1.724,REV ECON STAT,2,0,0,0,0,0,0,0,0,0,0,2
306, ,REV MOD PHYS,2,0,0,0,0,0,2,0,0,0,0,0
307, ,SAFETY SCI,2,0,0,0,0,0,0,0,0,0,0,2
308, ,SIGCHI B,2,0,0,0,0,0,0,0,0,0,0,2
309, ,SIGCOMM,2,0,0,0,0,0,0,0,1,1,0,0
310, ,SIMULATING ORG COMPU,2,0,0,0,0,0,0,0,0,0,2,0
311, ,SMART MACHINES ED,2,0,0,0,0,0,0,2,0,0,0,0
312, ,SOC FDN THOUGHT A,2,0,0,0,0,0,0,0,0,0,0,2
313,1.644,SOC NETWORKS,2,0,0,0,0,0,0,0,0,0,0,2
314,0.290,SOC RES,2,0,0,0,0,0,0,1,0,0,0,1
315,0.405,SOC SCI COMPUT REV,2,0,0,1,0,0,0,0,0,1,0,0
316,0.523,SOC SCI INFORM,2,0,0,1,0,0,0,0,0,0,0,1
317, ,SOCIOL FOCUS,2,0,0,0,0,0,0,0,1,0,0,1
318,2.829,STRATEGIC MANAGE J,2,0,0,0,0,0,0,0,0,0,0,2
319,0.265,TEACH PSYCHOL,2,0,0,0,1,0,0,0,0,0,1,0
320, ,TECHNOL EXPERIENC,2,0,0,0,2,0,0,0,0,0,0,0
321, ,TERRORISM COUNTER TE,2,0,0,0,2,0,0,0,0,0,0,0
322, ,TESTING STRUCT E,2,0,0,0,0,0,0,0,0,0,0,2
323, ,THESIS,2,0,0,0,0,0,2,0,0,0,0,0
324, ,TRUST MAKING BREAKIN,2,0,0,0,0,0,0,0,0,0,0,2
325, ,UCI REPOSITORY MACHI,2,0,0,0,0,0,0,0,0,0,2,0
