Cited Journal Data: COMPUTERS ,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
331,,NEURAL COMPUT APPL,2,0,0,0,0,0,1,0,0,0,0,1
332,,NEW PHYTOL,2,0,0,0,1,0,1,0,0,0,0,0
333,,OCC SAF HYG 2,2,0,0,0,0,1,1,0,0,0,0,0
334,,P 2014 INT C COLL,2,0,0,0,0,0,1,0,0,0,1,0
335,,PERSPECT CIENC INF,2,0,0,0,0,2,0,0,0,0,0,0
336,,PHYS THER SPORT,2,0,0,1,0,0,1,0,0,0,0,0
337,0.136,PORTA LINGUARUM,2,0,0,0,0,0,0,0,0,1,0,1
338,0.639,PORTAL-LIBR ACAD,2,0,0,1,0,0,0,0,1,0,0,0
339,1.398,PROF PSYCHOL-RES PR,2,0,0,0,0,0,0,0,0,1,0,1
340,,RES DANC EDUC,2,0,0,0,0,0,2,0,0,0,0,0
341,1.887,RES DEV DISABIL,2,0,0,0,1,0,0,1,0,0,0,0
342,0.798,REV CERCET INTERV SO,2,0,0,0,0,0,1,0,1,0,0,0
343,,SCI IRAN,2,0,0,0,1,1,0,0,0,0,0,0
344,2.183,SCIENTOMETRICS,2,0,0,0,0,0,1,0,1,0,0,0
345,1.735,SEX ROLES,2,0,0,0,0,0,0,1,1,0,0,0
346,0.333,SOC SEMIOT,2,0,0,1,0,0,1,0,0,0,0,0
347,,SPEECH COMMUN,2,0,0,0,1,1,0,0,0,0,0,0
348,,STUD INFORM CONTROL,2,0,0,0,1,0,0,0,1,0,0,0
349,0.433,TEACH HIGH EDUC,2,0,0,0,0,1,1,0,0,0,0,0
350,0.733,TECH COMMUN-STC,2,0,0,0,0,0,0,1,0,1,0,0
351,0.942,TECHNOL ANAL STRATEG,2,0,0,0,0,0,1,0,0,1,0,0
352,2.526,TECHNOVATION,2,0,0,0,0,0,0,0,0,0,2,0
353,,TEH VJESN,2,0,0,0,1,1,0,0,0,0,0,0
354,0.309,UNIV PSYCHOL,2,0,0,1,0,0,0,0,0,0,0,1
355,1.559,VOCAT LEARN,2,0,0,0,0,0,1,0,0,0,0,1
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
