Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
237, ,GISDATA SERIES,2,0,0,0,0,2,0,0,0,0,0,0
238, ,HANDB STATISTICS,2,0,0,0,0,0,0,0,0,0,0,2
239,1.944,IBM J RES DEV,2,0,0,0,0,0,0,0,0,0,0,2
240, ,IEE P SOFTWARE ENG,2,0,0,0,2,0,0,0,0,0,0,0
241,0.717,IEEE T COMPUT AID D,2,0,0,0,0,0,0,0,0,0,0,2
242,1.096,IEEE T NEURAL NETWOR,2,0,0,0,0,0,0,1,0,1,0,0
243,0.719,INFORM PROCESS MANAG,2,0,0,0,0,0,1,0,0,0,0,1
244, ,INFORM RETRIEVA,2,0,0,0,0,0,0,0,0,1,0,1
245,2.105,INFORM SYST,2,0,0,0,0,1,0,1,0,0,0,0
246, ,INT J ARTIFICIAL INT,2,0,0,0,1,0,0,0,0,0,0,1
247,0.321,INT J COOP INF SYST,2,0,0,0,0,2,0,0,0,0,0,0
248,0.450,INT J INTELL SYST,2,0,0,0,0,0,0,0,1,0,1,0
249,0.727,INT J ROBOT RES,2,0,0,0,0,0,0,0,0,0,0,2
250, ,INTELLIGENT AGENTS,2,0,0,0,2,0,0,0,0,0,0,0
251, ,INTELLIGENT TUTORING,2,0,0,0,0,0,0,0,0,0,0,2
252, ,INTERACTIVE LEARN,2,0,0,1,0,0,0,0,0,1,0,0
253, ,INTRO COMPUT,2,0,0,0,0,0,0,2,0,0,0,0
254, ,INTRO KOLMOGOROV COM,2,0,0,0,2,0,0,0,0,0,0,0
255, ,J AUTOMATED REASONIN,2,0,0,0,0,0,0,0,0,0,0,2
256, ,J ECON THEORY,2,0,0,0,0,0,0,0,0,0,0,2
257,0.632,J GLOBAL OPTIM,2,0,0,1,1,0,0,0,0,0,0,0
258,0.650,J HEURISTICS,2,0,1,1,0,0,0,0,0,0,0,0
259, ,J INFORM SYSTEM,2,0,0,2,0,0,0,0,0,0,0,0
260, ,J INTEREST GROUP PUR,2,1,0,0,1,0,0,0,0,0,0,0
261, ,J SCHEDULING,2,0,0,2,0,0,0,0,0,0,0,0
262,0.893,J SYMB COMPUT,2,0,0,0,0,1,0,0,0,1,0,0
263,0.536,J VISUAL LANG COMPUT,2,0,0,2,0,0,0,0,0,0,0,0
264, ,J VISUAL LANGUAGES C,2,0,0,1,0,0,0,0,0,0,1,0
265, ,LOGIC DATA BASES,2,0,0,0,0,0,0,0,0,0,0,2
266, ,MARKOV DECISION PROC,2,0,0,0,0,0,0,2,0,0,0,0
267, ,MATH INTRO LOGIC,2,0,0,0,0,0,0,0,0,0,0,2
268,1.092,MATH OPER RES,2,0,0,0,0,0,0,0,0,0,1,1
269, ,MATH PLAUSIBLE REASO,2,0,0,0,0,0,0,0,0,0,0,2
270, ,MATH THEOR EVIDENCE,2,0,0,0,0,0,0,0,0,0,0,2
271, ,METHODOLOGIES INTELL,2,0,0,0,0,0,0,0,0,0,0,2
272, ,MIND,2,0,0,0,0,0,0,0,0,0,0,2
273,25.814,NATURE,2,0,0,1,0,0,0,0,0,0,0,1
274, ,NEURODYNAMIC PROGRAM,2,0,0,0,0,2,0,0,0,0,0,0
275,0.240,OR SPEKTRUM,2,0,0,0,0,1,0,0,0,0,0,1
