Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
329, ,P 2 ACM INT C DIG LI,2,0,0,0,2,0,0,0,0,0,0,0
330, ,P 21 INT ACM SIGIR C,2,0,0,2,0,0,0,0,0,0,0,0
331, ,P 27 ANN C CAN ASS I,2,0,2,0,0,0,0,0,0,0,0,0
332, ,P 3 INT C DAT EXP SY,2,0,0,0,0,0,0,0,0,2,0,0
333, ,P 32 ANN HAW INT C S,2,0,2,0,0,0,0,0,0,0,0,0
334, ,P 4 TEXT RETR C WASH,2,0,0,0,0,2,0,0,0,0,0,0
335, ,P 59 ASIS ANN M OCT,2,0,0,0,0,2,0,0,0,0,0,0
336, ,P 6 C INT SOC SCIENT,2,0,0,0,2,0,0,0,0,0,0,0
337, ,P 6 INT C EXT DAT TE,2,0,0,2,0,0,0,0,0,0,0,0
338, ,P 60 ANN M AM SOC IN,2,0,0,0,2,0,0,0,0,0,0,0
339, ,P 62 ASIS ANN M OCT,2,0,2,0,0,0,0,0,0,0,0,0
340, ,P ACM CHI94,2,0,0,0,0,0,0,2,0,0,0,0
341, ,P ACM DIG LIB 97 NEW,2,0,0,0,2,0,0,0,0,0,0,0
342, ,P ACM SIGIR 96,2,0,0,0,0,2,0,0,0,0,0,0
343, ,P ACM SIGIR 97,2,0,0,0,2,0,0,0,0,0,0,0
344, ,P ACM SIGMETRICS 199,2,0,0,1,0,1,0,0,0,0,0,0
345, ,P ACM SIGMOD,2,0,0,0,0,0,0,0,1,0,1,0
346, ,P ASIS ANN M MEDF NJ,2,0,0,0,2,0,0,0,0,0,0,0
347, ,P C TRAIN SCI INF SP,2,0,0,0,0,0,0,0,0,0,0,2
348, ,P CHI 96 VANC BRIT C,2,0,0,0,0,2,0,0,0,0,0,0
349, ,P COLIS 2 2 INT C CO,2,0,0,0,0,2,0,0,0,0,0,0
350, ,P CSCW 94,2,0,0,0,0,0,0,2,0,0,0,0
351, ,P HUM COMP INT INTER,2,0,0,0,2,0,0,0,0,0,0,0
352, ,P HUM FACT SOC 35 AN,2,0,0,0,0,0,0,0,0,0,2,0
353, ,P ICHIM 95 INT C HYP,2,0,0,0,0,2,0,0,0,0,0,0
354, ,P INT C RES INF NEED,2,0,1,0,1,0,0,0,0,0,0,0
355, ,P NATL ACAD SCI USA,2,0,0,0,0,0,0,0,0,0,1,1
356, ,P SOC PHOTO-OPT INS,2,0,0,0,0,0,1,1,0,0,0,0
357, ,PEOPLE COMPUTERS,2,0,0,0,0,1,0,0,0,0,0,1
358, ,PHILOS FORUM,2,0,0,0,0,0,0,0,0,0,0,2
359, ,POST INF INT,2,0,0,0,1,1,0,0,0,0,0,0
360, ,PROG PSYCHOL LANGUA,2,0,0,0,0,0,0,0,0,0,0,2
361, ,PSYCHOL ARCHITECTURA,2,0,0,0,0,0,0,0,0,0,0,2
362, ,PSYCHOL INTELL,2,0,0,0,0,0,0,0,0,0,0,2
363, ,PSYCHOL LEARN MOTIV,2,0,0,0,0,0,0,0,0,0,0,2
364, ,PSYCHOL PERSONAL CON,2,0,0,0,0,0,0,0,0,0,0,2
365,0.238,PSYCHOL REP,2,0,0,0,0,0,0,0,0,0,0,2
366,0.898,PSYCHOMETRIKA,2,0,0,0,0,0,0,0,0,0,0,2
367,0.872,PUBLIC ADMIN,2,0,0,1,1,0,0,0,0,0,0,0
368, ,QUAL EVALUATI,2,0,0,0,0,0,0,0,0,0,0,2
369, ,QUAL RES METH,2,0,0,0,0,0,1,0,0,0,0,1
370, ,READINGS AUTOMATIC L,2,0,0,0,0,0,0,0,0,0,0,2
371, ,READINGS INFORM,2,0,0,0,2,0,0,0,0,0,0,0
372, ,REP AM PSYCH ASS PRO,2,0,0,0,0,0,0,0,0,0,0,2
373, ,REP SCHLOSSDAGSTU,2,0,0,0,2,0,0,0,0,0,0,0
374, ,RES METHODS LIB TECH,2,0,0,0,0,0,0,0,0,0,0,2
375,2.088,REV EDUC RES,2,0,0,1,0,0,0,0,0,0,0,1
376, ,REV RADICAL POL ECON,2,0,0,0,0,0,0,0,0,0,0,2
377, ,SCI AM,2,0,0,1,1,0,0,0,0,0,0,0
378, ,SCI ARTIFICIAL,2,0,0,0,0,0,0,0,0,0,0,2
379,0.444,SCI COMMUN,2,0,0,0,0,0,2,0,0,0,0,0
380,0.918,SCI EDUC,2,0,0,0,0,0,0,0,0,0,1,1
381, ,SCI GOV INF RESP TEC,2,0,0,0,0,0,0,0,0,0,0,2
382, ,SCI STUD,2,0,0,0,0,0,0,0,0,0,0,2
383, ,SEEKING MEANING PROC,2,0,0,0,0,0,0,0,2,0,0,0
384, ,SENSES CONSID PERCEP,2,0,0,0,0,0,0,0,0,0,0,2
385, ,SHAPING WRITTEN KNOW,2,0,0,0,0,0,0,0,0,0,0,2
386, ,SOC CONSTRUCTION,2,0,0,0,0,0,0,0,0,0,0,2
387, ,SOC POLIT EC,2,0,0,0,0,0,0,2,0,0,0,0
388,0.292,SOC RES,2,0,0,0,0,0,2,0,0,0,0,0
389,0.429,SOC SCI COMPUT REV,2,0,0,0,1,0,1,0,0,0,0,0
390, ,SORTING THINGS OUT C,2,0,2,0,0,0,0,0,0,0,0,0
391, ,SOV PHYS DOKL,2,0,0,0,0,0,0,0,0,0,0,2
392, ,STUD HIST STAT PR,2,0,0,0,0,0,0,0,0,0,0,2
393, ,SUMMING SCI REV RES,2,0,0,0,0,0,0,0,0,0,0,2
394, ,SURVEY RES METHODS,2,0,0,0,0,0,0,0,1,0,0,1
395, ,SURVEY STATE ART HUM,2,0,0,0,0,0,2,0,0,0,0,0
396, ,TAXONOMY VISUAL PROC,2,0,0,0,0,0,0,0,0,0,0,2
397, ,TEXT INFORM RET,2,0,0,0,0,0,0,0,0,1,0,1
398, ,THESIS INDIANA U BLO,2,0,1,1,0,0,0,0,0,0,0,0
399, ,THESIS RUTGERS U,2,0,0,0,0,0,1,0,0,0,0,1
400, ,THESIS RUTGERS U NEW,2,0,1,0,0,1,0,0,0,0,0,0
401, ,THESIS U SHEFFIELD,2,0,0,0,0,0,0,0,0,1,0,1
402, ,TIMES-LONDON,2,0,0,0,2,0,0,0,0,0,0,0
403,0.269,TOTAL QUAL MANAGE,2,0,0,2,0,0,0,0,0,0,0,0
404, ,TREC 4 P 4 TEXT RETR,2,0,0,0,0,2,0,0,0,0,0,0
405, ,UNDERST EVERYD LIFE,2,0,0,0,0,0,0,0,0,0,0,2
406, ,UNSCHOOLED MIND CHIL,2,0,0,0,0,0,0,0,0,0,2,0
407, ,USER MODEL USER-ADAP,2,0,0,0,0,2,0,0,0,0,0,0
408, ,USING ONLINE CATALOG,2,0,0,0,0,0,0,0,0,0,0,2
409, ,VALUE ADDED PROCESSE,2,0,0,0,0,0,0,0,0,0,0,2
410, ,VISUAL EXPLANATIONS,2,0,0,0,2,0,0,0,0,0,0,0
411, ,WORLD WIDE WEB VIRTU,2,0,0,1,0,0,0,0,0,0,0,1
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
