Citing Journal Data: COMPUTERS ,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
228, ,ASTRONOMY EDUC REV,6,0,0,0,1,1,0,3,0,0,0,1
229,2.254,BRIT J PSYCHOL,6,0,0,0,1,0,0,0,0,1,0,4
230, ,CALICO J,6,0,1,0,0,1,0,1,2,0,0,1
231, ,CAN J LEARNING,6,0,0,0,1,1,1,1,0,1,0,1
232, ,CASE STUDY RES DESIG,6,0,0,0,0,0,0,1,0,0,0,5
233,3.264,CHILD DEV PERSPECT,6,0,0,0,2,0,3,1,0,0,0,0
234, ,COLL TEACHING,6,0,0,1,0,2,0,0,0,0,0,3
235,2.493,COMMUN RES,6,0,0,0,1,1,0,1,0,0,0,3
236, ,COMPUTER,6,0,0,3,0,1,0,0,0,0,0,2
237, ,DIFFUSION INNOVATION,6,0,0,0,0,0,0,0,0,0,0,6
238, ,EXPERIENTIAL LEARNIN,6,0,0,0,0,0,0,0,0,1,0,5
239, ,HANDB READING RES,6,0,0,0,0,0,0,0,0,0,0,6
240,1.694,HUM FACTORS,6,0,0,1,1,0,0,0,0,0,0,4
241, ,INSTRUCTIONAL DES,6,0,0,0,0,0,0,0,0,1,0,5
242, ,INT HDB INFORM TECHN,6,0,0,0,0,0,0,6,0,0,0,0
243,1.575,INT J RES MARK,6,0,0,0,0,0,0,0,0,0,0,6
244, ,INTRINSIC MOTIVATION,6,0,0,0,0,0,0,0,0,0,0,6
245,1.774,J ASSOC INF SYST,6,0,1,0,0,0,0,0,4,1,0,0
246,6.459,J CHILD PSYCHOL PSYC,6,0,0,0,0,0,0,0,0,0,0,6
247,3.160,J COMMUN,6,0,1,1,0,0,0,0,0,0,1,3
248, ,J DIGITAL LEARNING T,6,0,0,2,3,1,0,0,0,0,0,0
249, ,J EDUC ADMIN,6,0,0,0,0,0,0,0,0,0,1,5
250, ,J INTERACTIVE ONLINE,6,0,0,0,1,2,0,1,0,0,1,1
251,3.038,J ORGAN BEHAV,6,0,0,0,0,0,0,0,0,1,1,4
252, ,J SCI TEACHER ED,6,0,1,1,0,1,0,0,0,1,0,2
253, ,J SPEC ED TECHNOL,6,0,0,0,1,0,0,0,0,1,0,4
254, ,JOURNAL OF RESEARCH,6,0,0,0,0,2,0,0,0,0,0,4
255,1.612,LANG LEARN,6,0,0,0,1,0,1,0,0,0,0,4
256, ,MED TEACH,6,0,0,2,0,0,2,1,0,0,0,1
257, ,MENT REPRESENTATIO,6,0,0,0,0,0,0,0,0,0,0,6
258, ,NEW YORK TIMES,6,0,1,2,2,1,0,0,0,0,0,0
259, ,P SOC INF TECHN TEAC,6,0,0,1,0,1,0,2,0,1,0,1
260,0.546,PERCEPT MOTOR SKILL,6,0,0,0,1,0,0,0,0,0,0,5
261,4.490,PERS PSYCHOL,6,0,0,0,3,0,0,0,0,1,0,2
262, ,PROCEDIA SOC BEHA,6,0,0,0,2,3,1,0,0,0,0,0
263, ,PSYCHONEUROENDOCRINO,6,0,0,0,0,0,2,0,0,2,0,2
264, ,Q REV DISTANCE ED,6,0,0,0,0,1,0,1,0,0,2,2
265,1.160,RES HIGH EDUC,6,0,1,0,0,0,1,1,0,1,0,2
266,2.941,SCI STUD READ,6,0,1,0,1,0,0,0,1,2,0,1
267, ,SELF EFFICACY EXERCI,6,0,0,0,0,0,0,0,0,0,0,6
268,2.000,SOC NETWORKS,6,0,0,0,0,0,0,0,2,0,0,4
269, ,TAXONOMY ED OBJECTIV,6,0,0,0,0,0,0,0,0,0,0,6
270, ,TAXONOMY LEARN TE,6,0,0,0,0,0,0,0,0,0,0,6
271, ,TEACH EDUC SPEC EDUC,6,0,0,2,2,1,1,0,0,0,0,0
272, ,TECH REP,6,0,0,0,0,2,1,1,2,0,0,0
273,0.940,TESOL QUART,6,0,0,1,0,0,0,0,0,0,0,5
274, ,ACAD MED,5,0,0,1,0,0,0,1,0,0,0,3
275, ,ACM SIGCSE B,5,0,0,0,0,0,0,0,1,0,1,3
276,2.248,ACTA PSYCHOL,5,0,0,2,0,0,0,0,0,0,1,2
277,2.124,ADV HEALTH SCI EDUC,5,0,0,0,0,2,1,0,1,1,0,0
278,1.488,AM J EDUC,5,0,0,0,0,1,0,0,0,0,2,2
279,1.444,ANN DYSLEXIA,5,0,0,0,1,0,0,0,1,1,0,2
280,4.080,ANNU REV SOCIOL,5,0,0,0,0,0,0,0,0,0,0,5
281, ,ASSESSMENT ED PRINCI,5,0,0,0,1,0,0,0,0,0,0,4
282, ,BELIEF ATTITUDE INTE,5,0,0,0,0,0,0,0,0,0,0,5
283, ,CBE-LIFE SCI EDUC,5,0,0,1,2,0,0,1,1,0,0,0
284, ,CHANGING COURSE 10 Y,5,0,5,0,0,0,0,0,0,0,0,0
285, ,COGNITIVE PROCESS,5,0,0,0,0,0,0,0,0,0,0,5
286, ,COLL COMPOS COMMUN,5,0,0,0,0,0,0,0,0,0,0,5
287, ,COLLABORATIVE LEARNI,5,0,0,0,0,0,0,0,0,1,0,4
288, ,COMPUT GRAPH-UK,5,0,0,0,0,3,0,0,0,0,0,2
289, ,CONT EDUC TECHNOLOGY,5,0,0,0,0,5,0,0,0,0,0,0
290, ,DECIS SUPPORT SYST,5,0,0,0,0,0,0,0,0,1,0,4
291, ,DESIGN STUD,5,0,0,0,0,1,0,0,0,0,1,3
292,3.808,DEVELOPMENTAL SCI,5,0,1,0,0,1,1,2,0,0,0,0
293, ,DISCOVERING STAT USI,5,0,0,0,0,1,2,0,0,0,2,0
294, ,DISSERT ABSTR,5,0,0,0,0,0,0,0,0,1,0,4
295,1.671,EARLY CHILD RES Q,5,0,0,1,0,0,0,2,1,0,0,1
296,0.667,EDUC PSYCHOL-UK,5,0,0,0,0,0,0,0,1,0,0,4
297, ,EDUC RES REV,5,0,0,1,0,1,0,0,3,0,0,0
298,0.375,EDUC RES-UK,5,0,0,0,0,3,0,0,0,0,0,2
299, ,EGIT ARAST,5,0,0,0,1,1,1,0,1,0,0,1
300, ,ELEMENTS QUALITY ONL,5,0,0,0,0,0,0,0,0,0,0,5
301,2.745,EXCEPT CHILDREN,5,0,1,0,1,1,1,0,0,0,0,1
302,0.875,FOREIGN LANG ANN,5,0,0,1,0,0,2,0,0,0,0,2
303,0.390,GAMES CULT,5,0,0,0,0,1,0,1,0,3,0,0
304, ,IEEE T SOFTWARE ENG,5,0,0,0,0,0,2,0,1,0,0,2
305,1.048,INFORM SOC,5,0,0,0,0,0,0,0,0,1,0,4
306, ,INNOV EDUC TRAIN INT,5,0,0,0,0,0,0,0,0,0,0,5
307, ,INT J BEHAV NUTR PHY,5,0,0,1,1,2,0,0,1,0,0,0
308, ,INT J EMERGING TECHN,5,0,0,0,0,3,1,1,0,0,0,0
309,0.850,INT J HUM-COMPUT INT,5,0,0,0,1,0,0,0,0,0,1,3
310, ,INTELLIGENT TUTORING,5,0,0,1,0,1,0,0,0,1,0,2
311, ,J EDUC DATA MINING,5,0,1,1,0,0,3,0,0,0,0,0
312, ,J GEOSCIENCE ED,5,0,0,0,0,0,0,0,0,2,1,2
313,1.164,J HIGH EDUC,5,0,0,0,0,0,0,1,0,0,0,4
314,2.773,J INTERACT MARK,5,0,0,0,0,0,2,1,2,0,0,0
315, ,J INTERACTIVE MEDIA,5,0,0,0,0,0,0,1,0,0,1,3
316,1.586,J KNOWL MANAG,5,0,0,2,0,0,1,0,0,0,0,2
317,0.656,J LIT RES,5,0,0,2,0,0,1,1,0,0,0,1
318, ,J ONLINE LEARNING TE,5,0,0,0,2,0,0,0,0,2,1,0
319,1.754,J RETAILING,5,0,0,0,0,0,0,1,0,0,0,4
320, ,J UNIVERS COMPUT SCI,5,0,1,2,0,0,0,0,1,0,1,0
321, ,KNOWLEDGE MANAGE,5,0,0,2,1,1,0,0,0,0,0,1
322,0.344,LANG EDUC-UK,5,0,0,0,1,0,1,0,0,0,0,3
323,1.435,LANG SPEECH HEAR SER,5,0,0,0,0,0,1,0,0,0,1,3
324, ,MIND SOC,5,0,0,0,0,0,0,0,0,0,0,5
325, ,NEW DIRECTIONS TEACH,5,0,0,0,0,0,0,1,0,0,2,2
326, ,ONLINE COLLABORATIVE,5,0,0,0,0,0,0,0,0,0,0,5
