Citing Journal Data: ARTIFICIAL INTELLIGENCE,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
299, ,P 14 INT C PRINC KNO,2,2,0,0,0,0,0,0,0,0,0,0
300, ,P 14 INT JOINT C ART,2,0,0,0,0,0,0,0,0,0,0,2
301, ,P 16 INT JOINT C ART,2,0,0,0,0,0,0,0,0,0,0,2
302, ,P 17 INT C MACH LEAR,2,0,0,0,0,0,0,0,0,0,0,2
303, ,P 17 INT JOINT C ART,2,0,0,0,0,0,0,0,0,0,0,2
304, ,P 19 EUR C ART INT E,2,0,0,0,0,2,0,0,0,0,0,0
305, ,P 19 INT C AUT PLANN,2,0,0,0,0,0,2,0,0,0,0,0
306, ,P 2 INT C AUT AG MUL,2,0,0,0,0,0,0,0,0,0,0,2
307, ,P 20 EUR C ART INT E,2,0,0,2,0,0,0,0,0,0,0,0
308, ,P 20 INT JOINT C ART,2,0,0,0,0,0,0,0,2,0,0,0
309, ,P 22 NAT C ART INT A,2,0,0,0,0,0,0,0,2,0,0,0
310, ,P 24 INT C MACH LEAR,2,0,0,0,0,0,0,0,2,0,0,0
311, ,P 25 AAAI C ART INT,2,0,0,0,2,0,0,0,0,0,0,0
312, ,P 25 C ART INT AAAI,2,0,0,0,2,0,0,0,0,0,0,0
313, ,P 26 C ART INT AAAI,2,0,0,2,0,0,0,0,0,0,0,0
314, ,P 28 INT C MACH LEAR,2,0,0,0,2,0,0,0,0,0,0,0
315, ,P 29 INT C MACH LEAR,2,0,0,2,0,0,0,0,0,0,0,0
316, ,P 4 ACM C EL COMM EC,2,0,0,0,0,0,0,0,0,0,0,2
317, ,P 5 INT C AUT AG,2,0,0,0,0,0,0,0,0,0,0,2
318, ,P 7 ACM SIGKDD INT C,2,0,0,0,0,0,0,0,0,0,0,2
319, ,P 7 INT JOINT C AUT,2,0,0,0,0,0,0,2,0,0,0,0
320, ,P 7 SIAM INT C DATA,2,0,0,0,0,0,0,0,2,0,0,0
321, ,P 9 ACM SIGKDD INT C,2,0,0,0,0,0,0,0,0,0,0,2
322, ,P 9 INT C AUT AG MUL,2,0,0,0,0,2,0,0,0,0,0,0
323, ,P AAAI 06,2,0,0,0,0,0,0,0,0,1,0,1
324, ,P AAAI 07,2,0,0,0,0,0,0,0,2,0,0,0
325, ,P AAAI 98 MAD WI,2,0,0,0,0,0,0,0,0,0,0,2
326, ,P AAAI C ART INT AAA,2,0,0,2,0,0,0,0,0,0,0,0
327, ,P AAMAS 2010 TOR CAN,2,0,0,0,0,2,0,0,0,0,0,0
328, ,P ICLP WORKSH ANSW S,2,0,0,0,1,0,1,0,0,0,0,0
329,4.934,P IEEE,2,0,0,0,0,0,0,0,0,1,0,1
