Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
212, ,P IJCAI05,2,0,0,2,0,0,0,0,0,0,0,0
213, ,P INT C IM PROC,2,0,0,0,1,1,0,0,0,0,0,0
214, ,P INT C MACH LEARN,2,0,1,0,0,0,0,0,0,0,1,0
215, ,P INT C MACH LEARN I,2,0,0,1,0,0,0,0,0,0,0,1
216, ,P INT C MULT AG SYST,2,0,0,0,0,0,0,0,0,0,0,2
217, ,P INT C PATT REC,2,0,0,0,1,0,0,0,0,0,1,0
218, ,PHILOS REV,2,0,0,0,0,0,0,0,0,0,0,2
219, ,PRINCIPLES ARTIFICIA,2,0,0,0,0,0,0,0,0,0,0,2
220, ,PRINCIPLES KNOWLEDGE,2,0,0,0,0,0,0,0,1,0,0,1
221, ,PROBABILISTIC REASON,2,0,0,0,0,0,0,0,0,0,0,2
222, ,SIAM J ALGEBRA DISCR,2,0,0,0,0,0,0,0,0,0,0,2
223, ,SINGULARITY NEAR,2,0,0,2,0,0,0,0,0,0,0,0
224, ,SOFTWARE ENG,2,0,0,0,0,0,0,0,0,0,0,2
225, ,THEOR COMPUT,2,0,0,0,0,0,0,0,0,0,0,2
226, ,THEOR DECIS,2,0,0,0,0,0,0,0,0,0,0,2
227, ,THESIS STANFORD U,2,0,0,0,0,0,0,0,0,0,0,2
228, ,THESIS U ALBERTA,2,0,1,0,1,0,0,0,0,0,0,0
229, ,THESIS U EDINBURGH,2,0,0,0,0,0,0,0,0,1,0,1
230, ,THESIS U LIVERPOOL,2,0,0,2,0,0,0,0,0,0,0,0
231, ,THESIS U LONDON,2,0,1,0,0,1,0,0,0,0,0,0
232, ,THESIS VRIJE U AMSTE,2,0,0,0,1,0,0,0,0,0,0,1
233, ,THESIS VRIJE U BRUSS,2,0,0,0,1,0,0,0,1,0,0,0
234, ,UCI REPOSITORY MACHI,2,0,0,0,0,0,0,0,0,0,2,0
235, ,UNCERTAINTY ARTIFICI,2,0,0,0,0,0,1,0,0,1,0,0
236, ,UNCERTAINTY RATIONAL,2,0,2,0,0,0,0,0,0,0,0,0
237, ,VIEWS CHINESE ROOM N,2,0,0,0,0,0,2,0,0,0,0,0
238, ,Z MATH LOGIK,2,0,0,0,0,0,0,0,0,0,0,2
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
