Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
329,1.222,LANG LEARN TECHNOL,2,0,0,0,0,0,0,0,0,1,1,0
330, ,LANGUAGE LEARN TA,2,0,0,0,0,0,0,0,0,0,0,2
331, ,LEARN ENV RES,2,0,0,0,0,0,0,0,1,1,0,0
332, ,LEARN LEARN,2,0,0,0,0,0,0,0,0,0,0,2
333, ,LEARN LIFE 21 CEN,2,0,0,0,0,0,2,0,0,0,0,0
334, ,LEARN TECHNOL,2,0,0,0,0,0,0,0,0,1,0,1
335, ,LEARN TOGETHER AL,2,0,0,0,0,0,0,0,0,1,0,1
336, ,LESSONS CYBERSPACE C,2,0,0,0,0,0,0,2,0,0,0,0
337,0.738,MANAGE LEARN,2,0,0,0,0,0,0,0,2,0,0,0
338, ,META ANAL SOCIAL RES,2,0,0,0,0,0,0,0,0,0,0,2
339, ,MOD METHODS BUSIN,2,0,0,0,0,0,0,0,0,0,2,0
340,1.619,MULTIVAR BEHAV RES,2,0,0,0,0,0,0,0,0,0,0,2
341, ,MULTIVAR DATA AN,2,0,0,0,0,0,0,0,0,0,1,1
342, ,NAJADEN PAP,2,0,0,0,0,0,0,0,0,0,0,2
343, ,NAT STAT LEARNING,2,0,0,0,0,0,0,0,0,0,0,2
344, ,NETWORK BASED CLASSR,2,0,0,0,0,0,0,0,0,0,0,2
345, ,NONLINEAR MODELING A,2,0,0,0,0,0,0,0,0,0,1,1
346,1.327,OMEGA-INT J MANAGE S,2,0,0,0,0,0,0,0,0,0,0,2
347, ,ONLINE COLLABORATIVE,2,0,0,0,2,0,0,0,0,0,0,0
348, ,ONLINE COMMUNITIES D,2,0,0,0,0,0,0,0,2,0,0,0
349, ,ONLINE J DISTANCE LE,2,0,0,0,0,0,0,1,0,1,0,0
350, ,OPEN LEARN,2,0,0,0,0,0,0,1,0,0,0,1
351, ,OPER RES INTRO,2,0,0,0,0,0,0,0,0,0,0,2
352, ,ORG COMMUN TE,2,0,0,0,0,0,0,0,0,0,0,2
353, ,OVERSOLD UNDERUSED C,2,0,0,0,0,0,0,2,0,0,0,0
354,0.529,OXFORD REV EDUC,2,0,0,0,0,0,0,0,0,0,0,2
355, ,P 12 NORD C COMP LIN,2,0,0,0,0,0,0,0,2,0,0,0
356, ,P 19 INT C CARS COMP,2,0,0,2,0,0,0,0,0,0,0,0
357, ,P 3 IR WORKSH COMP G,2,0,0,0,0,0,2,0,0,0,0,0
358, ,P 32 ASEE IEEE FRONT,2,0,0,0,0,0,2,0,0,0,0,0
359, ,P 6 INT C US MOD 97,2,0,0,0,0,0,0,0,0,0,0,2
360, ,P 7 INT C ITS 2004 M,2,0,0,0,2,0,0,0,0,0,0,0
361, ,P ACM 6 WEB3D S,2,0,0,0,0,0,0,2,0,0,0,0
362, ,P AM CONTROL C,2,0,0,0,0,0,0,0,1,1,0,0
363, ,P IEEE,2,0,0,0,0,0,0,0,2,0,0,0
364, ,P INT C AH 2000 AD H,2,0,0,0,0,0,0,0,2,0,0,0
365, ,P INT WORKSH INT AG,2,0,0,0,0,0,0,0,0,1,1,0
366, ,P MED MEETS VIRT REA,2,0,0,0,0,1,0,0,1,0,0,0
367, ,P WEB3D 03 8 INT C 3,2,0,0,0,0,2,0,0,0,0,0,0
368, ,P WEBNET 98 WORLD C,2,0,0,0,0,0,0,0,0,0,2,0
369, ,P WORKSH REPR PROC S,2,0,0,0,2,0,0,0,0,0,0,0
370, ,P WORLD C ED MULT HY,2,0,0,0,0,0,1,0,1,0,0,0
371,0.253,PHI DELTA KAPPAN,2,0,0,0,0,1,0,0,0,0,0,1
372, ,POWERFUL LEARN EN,2,0,0,0,0,2,0,0,0,0,0,0
373, ,PRACT WORK SCH S,2,0,0,0,0,0,0,0,0,0,2,0
374, ,PRINCIPLES DATA MINI,2,0,0,0,0,0,0,2,0,0,0,0
375, ,PSYCHOL PERSONAL CON,2,0,0,0,0,0,0,0,0,0,0,2
376, ,PUBL ASTRON SOC AUST,2,0,0,0,0,0,1,0,1,0,0,0
377, ,Q REV DISTANCE ED,2,0,0,1,0,0,0,1,0,0,0,0
378,0.699,RES HIGH EDUC,2,0,0,0,0,0,0,0,1,0,0,1
379, ,RES ORGAN BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
380, ,RESULTS NQT SURV 200,2,0,0,1,1,0,0,0,0,0,0,0
381,0.600,REV RES EDUC,2,0,0,0,0,0,0,0,0,0,1,1
382, ,S AFR COMPUTER J,2,0,0,0,0,0,0,0,1,0,1,0
383, ,S AFR J EDUC,2,0,0,0,0,0,0,0,0,0,0,2
384, ,SCAND J EDUC RES,2,0,0,0,0,0,1,0,0,0,0,1
385, ,SCHOOL SCI MATH,2,0,0,0,0,0,0,0,1,0,0,1
386,1.711,SCI TECHNOL HUM VAL,2,0,0,0,0,0,0,0,1,0,0,1
387, ,SEMIOTICA,2,0,0,0,1,0,0,0,0,0,0,1
388, ,SETTING PERFORMANCE,2,0,0,0,0,0,0,2,0,0,0,0
389,0.652,SEX ROLES,2,0,0,0,0,0,0,2,0,0,0,0
390, ,SIGCSE 03 P 34 SIGCS,2,0,0,0,0,2,0,0,0,0,0,0
391, ,SIGCSE 05 P 36 SIGCS,2,0,0,2,0,0,0,0,0,0,0,0
392,1.644,SOC NETWORKS,2,0,0,0,0,0,0,0,0,0,1,1
393, ,SOC PSYCHOL TELEC,2,0,0,0,0,0,0,0,0,0,0,2
394, ,SOCIOCULTURAL THEOR,2,0,0,0,0,0,0,0,2,0,0,0
395, ,SOFTWARE AGENTS,2,0,0,0,0,0,0,0,0,0,0,2
396, ,STAT POWER ANAL BEHA,2,0,0,0,0,0,0,0,0,0,0,2
397, ,STRATEGIC HELP SEEKI,2,0,0,0,0,0,0,0,0,0,2,0
398,3.051,STRUCT EQU MODELING,2,0,0,0,0,0,0,0,0,0,0,2
399, ,STUD EDUC EVALUATIO,2,0,0,0,0,0,0,0,0,0,0,2
400, ,STUDYING NOVICE PROG,2,0,0,0,0,0,0,0,0,0,0,2
401, ,SYST DES IN,2,0,0,0,0,0,0,0,0,0,0,2
402, ,T+D-BETTER PERFORM W,2,0,0,0,0,0,0,1,1,0,0,0
403,0.265,TEACH PSYCHOL,2,0,0,0,0,0,0,0,1,1,0,0
404, ,TECHNOL PEDAGOGY,2,0,0,1,0,1,0,0,0,0,0,0
405, ,TECHNOL TEACHER E,2,0,0,0,0,0,0,0,1,0,0,1
406, ,THESIS,2,0,0,0,0,2,0,0,0,0,0,0
407, ,THESIS CHUNGHUA U HS,2,0,0,0,0,0,1,1,0,0,0,0
408, ,THESIS NATL COLL PHY,2,0,0,0,0,0,0,0,1,0,1,0
409, ,THESIS U GENEVA SWIT,2,0,0,0,1,1,0,0,0,0,0,0
410, ,THESIS U LEEDS UK,2,0,0,0,0,0,1,0,0,1,0,0
411, ,THESIS U PITTSBURGH,2,0,0,0,1,0,0,0,1,0,0,0
412, ,THESIS U TORONTO TOR,2,0,0,1,0,0,0,0,0,1,0,0
413, ,THOUGHT LANGUAGE,2,0,0,0,0,0,0,0,0,0,0,2
414, ,TIMES EDUC S,2,0,0,0,0,0,0,0,0,0,1,1
415, ,TRAINING,2,0,0,0,0,1,0,0,1,0,0,0
416, ,UNDERSTANDING ATTITU,2,0,0,0,0,0,0,0,0,0,0,2
417, ,USDLA J,2,0,0,0,0,1,1,0,0,0,0,0
418, ,USERS GUIDE MLWIN,2,0,0,0,0,0,0,0,1,0,1,0
419, ,USING MULTIVAR S,2,0,0,0,0,0,0,1,0,0,0,1
420, ,WINDS CHANGE SEA LEA,2,0,0,0,0,0,2,0,0,0,0,0
421, ,WIRELESS NETWORKING,2,0,0,0,0,0,2,0,0,0,0,0
422, ,WOMEN WORK COMPUTERI,2,0,0,0,0,0,0,0,1,0,0,1
423, ,WORLD T ENG TECHNOLO,2,0,0,0,0,2,0,0,0,0,0,0
424, ,WSEAS T INFORM SYSTE,2,0,0,2,0,0,0,0,0,0,0,0
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
