Cited Journal Data,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
262,4.011,LEARN MEMORY,4,0,2,0,0,1,0,0,0,0,0,1
263,0.760,MED HYPOTHESES,4,0,1,0,0,0,0,0,0,0,0,3
264,2.696,NEUROREPORT,4,0,0,1,0,0,0,0,0,1,0,2
265,0.649,OPHELIA,4,0,0,0,0,0,0,0,1,0,0,3
266,4.682,PARASITOL TODAY,4,0,1,1,0,0,1,0,0,0,0,1
267,2.520,PROG BRAIN RES,4,0,0,0,0,0,0,0,0,0,0,4
268,,PSYCHOL REC,4,0,0,0,0,0,0,0,0,0,0,4
269,,PSYCHOL REP,4,0,0,0,0,0,0,1,1,1,1,0
270,,RANGELAND J,4,0,0,0,0,0,0,1,1,0,0,2
271,0.414,S AFR J SCI,4,0,0,1,0,0,0,1,0,1,0,1
272,0.795,SARSIA,4,0,0,2,0,0,1,0,1,0,0,0
273,,SLEEP MED REV,4,0,0,0,0,0,0,0,0,0,0,4
274,0.220,VLAAMS DIERGEN TIJDS,4,0,0,0,0,0,2,1,0,0,1,0
275,0.672,ACTA OECOL,3,1,0,0,0,0,0,0,0,0,0,2
276,1.080,ANIM REPROD SCI,3,0,0,0,0,0,0,0,0,1,0,2
277,0.500,APPL ENTOMOL ZOOL,3,0,0,0,0,1,0,0,0,0,0,2
278,0.522,AQUACULT INT,3,0,0,1,0,0,0,1,1,0,0,0
279,1.687,BBA-PROTEIN STRUCT M,3,0,2,1,0,0,0,0,0,0,0,0
280,2.111,BEHAV PHARMACOL,3,0,0,0,0,0,0,0,0,0,0,3
281,7.906,BIOESSAYS,3,0,0,0,0,1,0,0,0,1,0,1
282,0.654,BRAZ J MED BIOL RES,3,0,0,0,0,0,0,0,0,0,0,3
283,0.701,CAN J ANIM SCI,3,0,0,1,0,0,0,0,0,0,0,2
284,2.192,CELL TISSUE RES,3,0,0,1,0,0,0,0,0,0,0,2
285,,COM ADAP SY,3,0,0,0,1,0,0,0,0,0,1,1
286,0.818,CONNECT SCI,3,0,1,0,0,0,0,0,0,0,0,2
287,0.455,CRUSTACEANA,3,1,0,0,0,0,0,0,0,0,0,2
