Citing Journal Data: INTERNATIONAL JOURNAL OF HUMAN-COMPUTER STUDIES,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
219, ,12 INT C ART INT,2,0,0,0,0,0,0,0,0,0,2,0
220, ,12 WORKSH KNOWL ACQ,2,0,2,0,0,0,0,0,0,0,0,0
221, ,6 BANFF KNOWL ACQ KN,2,0,0,0,0,0,0,0,0,0,2,0
222, ,9601 CSERIAC SOAR WR,2,0,0,0,0,2,0,0,0,0,0,0
223, ,AAAI FALL S COMM ACT,2,0,0,0,2,0,0,0,0,0,0,0
224, ,AAAI SPRING S SYST M,2,0,0,0,0,0,2,0,0,0,0,0
225,2.375,ACAD MANAGE J,2,0,0,0,0,0,0,0,1,0,0,1
226, ,ACM CHI 98,2,0,0,2,0,0,0,0,0,0,0,0
227,2.829,AM J SOCIOL,2,0,0,0,0,0,0,0,0,1,0,1
228, ,ANAL DES ACTIVITY,2,0,0,0,0,1,0,1,0,0,0,0
229, ,ANAL DES EVALUATI,2,0,0,0,0,0,0,0,0,0,0,2
230,5.851,ANNU REV PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
231, ,ANTHROPOL LINGUIST,2,0,0,2,0,0,0,0,0,0,0,0
232, ,ARBEITSPSYCHOLOGIE,2,0,0,1,0,0,0,0,0,0,0,1
233, ,ARENAS LANGUAGE USE,2,0,0,0,0,0,0,0,0,2,0,0
234, ,ART HUM COMPUTER I,2,0,0,0,0,0,0,0,0,0,0,2
235, ,ARTIF INTELL MED,2,0,0,0,0,0,1,0,0,1,0,0
236, ,ASTROPHYS FORMUL,2,0,0,0,0,0,0,0,0,0,0,2
237, ,ASTROPHYS J,2,0,0,0,0,0,0,0,0,0,0,2
238, ,AUST J INFORMATION,2,0,0,0,0,1,1,0,0,0,0,0
239, ,AUTOMATICA,2,0,0,0,0,0,0,0,0,0,0,2
240, ,AUTOMATING KNOWLEDGE,2,0,0,0,0,0,0,0,0,0,0,2
241, ,AUTOMATION HUM PER,2,0,0,0,0,2,0,0,0,0,0,0
242, ,AUTONOMOUS AGENTS MU,2,0,1,1,0,0,0,0,0,0,0,0
243, ,BEHAV ANAL MEASUREME,2,0,0,0,0,0,0,0,0,0,0,2
244, ,BEING TIME,2,0,0,0,0,0,0,0,0,0,0,2
245, ,BUILDING EXPERT SYST,2,0,0,0,0,0,0,0,0,0,0,2
246, ,C4 5 PROGRAMS MACHIN,2,0,0,0,0,0,0,0,2,0,0,0
247, ,CAN J PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
248, ,CATEGORICAL COURSE P,2,0,0,0,0,0,0,0,2,0,0,0
249, ,CLIN PSYCHOL FORUM,2,0,0,0,0,1,1,0,0,0,0,0
250,2.622,COGNITION,2,0,0,0,0,0,0,0,0,0,0,2
251,1.091,COMMUN RES,2,0,0,0,0,2,0,0,0,0,0,0
252, ,COMPLEX INFORM,2,0,0,0,0,0,0,0,0,0,0,2
253,0.300,COMPUT EDUC,2,0,0,1,0,0,0,1,0,0,0,0
254, ,COMPUT GRAPHICS,2,0,0,0,1,0,1,0,0,0,0,0
255,0.333,COMPUT HUM BEHAV,2,0,0,1,0,0,0,1,0,0,0,0
256, ,COMPUT MEDIATED CO,2,0,0,0,0,1,0,1,0,0,0,0
257, ,COMPUTERIZATION CONT,2,0,0,0,0,0,0,0,0,0,1,1
258, ,COMPUTERS CONVERSATI,2,0,0,0,0,0,0,0,0,0,0,2
259, ,COMPUTERS DES CON,2,0,0,0,2,0,0,0,0,0,0,0
260, ,COMPUTERS THEATRE,2,0,0,0,0,0,0,0,2,0,0,0
261, ,CONTENT ANAL INTRO I,2,0,0,0,0,0,0,0,0,0,0,2
262, ,COOPERATION CONCEPTI,2,0,0,0,0,2,0,0,0,0,0,0
263, ,COPING COMPUTERS COC,2,0,2,0,0,0,0,0,0,0,0,0
264, ,CRC HDB CHEM PHYSICS,2,0,0,0,0,0,0,0,0,0,0,2
265,1.430,CURR DIR PSYCHOL SCI,2,0,0,0,0,0,0,1,0,1,0,0
